"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Rohe Sterberate","gesamt","7,7","338","43976,2","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Rohe Sterberate","gesamt","10,4","540","51925,6","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Rohe Sterberate","gesamt","11,8","572","48431","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Rohe Sterberate","gesamt","9","536","59660,1","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Rohe Sterberate","ausländisch","2,3","32","14170,7","","","","Anzahl ausländisch Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, Ausländer(innen)","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Rohe Sterberate","gesamt","10,5","856","81545","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Rohe Sterberate","ausländisch","3,2","32","10130,9","","","","Anzahl ausländisch Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, Ausländer(innen)","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Rohe Sterberate","ausländisch","3,1","34","10945,3","","","","Anzahl ausländisch Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, Ausländer(innen)","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Rohe Sterberate","deutsch","10,6","268","25368,9","","","","Anzahl deutscher Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, deutsch)","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Rohe Sterberate","deutsch","11,1","552","49751,7","","","","Anzahl deutscher Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, deutsch)","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Rohe Sterberate","deutsch","13,4","189","14073,4","","","","Anzahl deutscher Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, deutsch)","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Rohe Sterberate","deutsch","10,3","306","29805,5","","","","Anzahl deutscher Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, deutsch)","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Rohe Sterberate","ausländisch","2,8","16","5773,8","","","","Anzahl ausländisch Gestorbener","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, Ausländer(innen)","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Rohe Sterberate","gesamt","10,5","507","48167,9","","","","Anzahl Gestorbene","Einwohner mit Hauptwohnsitz (Jahresdurchschnitt, gesamt)","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
