"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","24,7","737","2979","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","63","1876","2979","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","70,1","750","1070","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","19,3","207","1070","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","64,4","1275","1979","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","20","20 Hadern"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","27,3","1325","4854","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","12,2","342","2805","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","10,8","167","1543","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","25","25 Laim"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","3,9","56","1441","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","64","33073","51643","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Gesamtstadt","#100","Stadt München"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","25,4","441","1733","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","25,9","292","1126","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","22,9","353","1543","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","25","25 Laim"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","75,3","1085","1441","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","18,1","496","2742","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","12","12 Schwabing - Freimann"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","19","356","1875","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","70,3","1971","2805","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","62,7","1175","1875","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","14,9","231","1549","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","8,8","158","1787","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","24","196","815","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","57,8","651","1126","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","66,3","1023","1543","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","25","25 Laim"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","19,1","537","2805","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","17,5","271","1549","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","13","224","1727","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","6","06 Sendling"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","68,3","999","1462","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","20,8","300","1441","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","68,7","1926","2805","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","65,2","1762","2704","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","14,9","324","2181","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","8,6","107","1238","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","4","04 Schwabing - West"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","19,9","557","2805","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","14,1","308","2181","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","13,8","413","2990","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","19,3","281","1453","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","16,6","522","3154","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","11,5","284","2469","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","23,8","713","2990","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","27,7","1373","4955","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","13,3","659","4955","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","18,1","281","1549","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","4","04 Schwabing - West"
