"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Grundschüler_innen","Nationalität","ausländisch","17,1","171","1000","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Grundschüler_innen","Nationalität","deutsch","76,1","686","902","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Grundschüler_innen","Nationalität","ausländisch","23,4","220","939","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Grundschüler_innen","Nationalität","deutsch","73","1402","1920","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Grundschüler_innen","Nationalität","ausländisch","15,9","219","1381","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Grundschüler_innen","Nationalität","ausländisch","27","518","1920","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Grundschüler_innen","Nationalität","deutsch","76,6","719","939","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Grundschüler_innen","Nationalität","ausländisch","23,7","317","1340","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Grundschüler_innen","Nationalität","ausländisch","32,7","695","2128","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Grundschüler_innen","Nationalität","ausländisch","20,7","7425","35852","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Gesamtstadt","#100","Stadt München"
"Grundschüler_innen","Nationalität","deutsch","84,1","994","1182","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Grundschüler_innen","Nationalität","deutsch","77,5","1199","1547","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","20","20 Hadern"
"Grundschüler_innen","Nationalität","deutsch","73,3","414","565","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Grundschüler_innen","Nationalität","ausländisch","28,4","878","3092","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Grundschüler_innen","Nationalität","ausländisch","13","347","2660","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","15","15 Trudering - Riem"
"Grundschüler_innen","Nationalität","deutsch","85,9","432","503","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","4","04 Schwabing - West"
"Grundschüler_innen","Nationalität","ausländisch","14,1","71","503","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","4","04 Schwabing - West"
"Grundschüler_innen","Nationalität","deutsch","67,3","1433","2128","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Grundschüler_innen","Nationalität","deutsch","78,4","1086","1385","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","10","10 Moosach"
"Grundschüler_innen","Nationalität","deutsch","68,8","557","810","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Grundschüler_innen","Nationalität","deutsch","76,3","771","1010","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","6","06 Sendling"
"Grundschüler_innen","Nationalität","ausländisch","23,7","239","1010","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","6","06 Sendling"
"Grundschüler_innen","Nationalität","deutsch","85,4","970","1136","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Grundschüler_innen","Nationalität","ausländisch","26,7","151","565","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Grundschüler_innen","Nationalität","ausländisch","14,6","166","1136","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Grundschüler_innen","Nationalität","deutsch","87","2313","2660","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","15","15 Trudering - Riem"
"Grundschüler_innen","Nationalität","ausländisch","31,2","253","810","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Grundschüler_innen","Nationalität","deutsch","71,6","2214","3092","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Grundschüler_innen","Nationalität","ausländisch","15,5","309","1998","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
