"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Zusammengefasste Geburtenrate","gesamt","1,17","","","","","","","","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","0,89","","","","","","","","","","","2001","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","0,96","","","","","","","","","","","2001","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Zusammengefasste Geburtenrate","gesamt","1,29","","","","","","","","","","","2001","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Zusammengefasste Geburtenrate","gesamt","1,01","","","","","","","","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,34","","","","","","","","","","","2001","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","0,95","","","","","","","","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","0,87","","","","","","","","","","","2001","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","0,87","","","","","","","","","","","2001","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,69","","","","","","","","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","1,14","","","","","","","","","","","2001","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Zusammengefasste Geburtenrate","gesamt","1,52","","","","","","","","","","","2001","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,36","","","","","","","","","","","2001","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Zusammengefasste Geburtenrate","gesamt","1,09","","","","","","","","","","","2001","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Zusammengefasste Geburtenrate","deutsch","1,03","","","","","","","","","","","2001","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,14","","","","","","","","","","","2001","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,74","","","","","","","","","","","2001","Stadtbezirk","25","25 Laim"
"Bevölkerung","Zusammengefasste Geburtenrate","ausländisch","1,62","","","","","","","","","","","2001","Stadtbezirk","17","17 Obergiesing - Fasangarten"
